	1:Selke	(Abfluss)	DAILY								
1999	11	18	0	0	0.633						
1999	11	19	0	0	0.633						
1999	11	20	0	0	0.633						
1999	11	21	0	0	0.633						
1999	11	22	0	0	0.633						
1999	11	23	0	0	0.633						
1999	11	24	0	0	0.733						
1999	11	25	0	0	0.883						
1999	11	26	0	0	0.993						
1999	11	27	0	0	1.323						
1999	11	28	0	0	1.243						
1999	11	29	0	0	1.173						
1999	11	30	0	0	0.933						
1999	12	1	0	0	0.924						
1999	12	2	0	0	1.154						
1999	12	3	0	0	1.434						
1999	12	4	0	0	1.514						
1999	12	5	0	0	1.434						
1999	12	6	0	0	1.364						
1999	12	7	0	0	1.434						
1999	12	8	0	0	1.784						
1999	12	9	0	0	1.854						
1999	12	10	0	0	1.924						
1999	12	11	0	0	1.924						
1999	12	12	0	0	2.514						
1999	12	13	0	0	4.554						
1999	12	14	0	0	5.274						
1999	12	15	0	0	5.034						
1999	12	16	0	0	4.104						
1999	12	17	0	0	3.294						
1999	12	18	0	0	2.674						
1999	12	19	0	0	2.594						
1999	12	20	0	0	2.354						
1999	12	21	0	0	1.994						
1999	12	22	0	0	1.784						
1999	12	23	0	0	1.514						
1999	12	24	0	0	1.604						
1999	12	25	0	0	1.854						
1999	12	26	0	0	3.394						
1999	12	27	0	0	3.394						
1999	12	28	0	0	3.204						
1999	12	29	0	0	2.754						
1999	12	30	0	0	2.674						
1999	12	31	0	0	2.434						
2000	1	1	0	0	2.17						
2000	1	2	0	0	2.03						
2000	1	3	0	0	1.96						
2000	1	4	0	0	2.17						
2000	1	5	0	0	2.81						
2000	1	6	0	0	2.72						
2000	1	7	0	0	2.64						
2000	1	8	0	0	2.64						
2000	1	9	0	0	2.64						
2000	1	10	0	0	2.4						
2000	1	11	0	0	2.17						
2000	1	12	0	0	2.17						
2000	1	13	0	0	2.03						
2000	1	14	0	0	1.89						
2000	1	15	0	0	1.82						
2000	1	16	0	0	1.75						
2000	1	17	0	0	1.66						
2000	1	18	0	0	1.75						
2000	1	19	0	0	1.75						
2000	1	20	0	0	1.66						
2000	1	21	0	0	1.57						
2000	1	22	0	0	1.66						
2000	1	23	0	0	1.48						
2000	1	24	0	0	1.25						
2000	1	25	0	0	1.33						
2000	1	26	0	0	1.33						
2000	1	27	0	0	1.82						
2000	1	28	0	0	1.66						
2000	1	29	0	0	1.4						
2000	1	30	0	0	4.41						
2000	1	31	0	0	6.03						
2000	2	1	0	0	6.132						
2000	2	2	0	0	5.222						
2000	2	3	0	0	4.742						
2000	2	4	0	0	4.172						
2000	2	5	0	0	3.462						
2000	2	6	0	0	3.462						
2000	2	7	0	0	3.182						
2000	2	8	0	0	3.182						
2000	2	9	0	0	3.272						
2000	2	10	0	0	3.092						
2000	2	11	0	0	2.912						
2000	2	12	0	0	3.002						
2000	2	13	0	0	3.182						
2000	2	14	0	0	3.462						
2000	2	15	0	0	3.182						
2000	2	16	0	0	3.362						
2000	2	17	0	0	3.272						
2000	2	18	0	0	3.002						
2000	2	19	0	0	2.912						
2000	2	20	0	0	3.002						
2000	2	21	0	0	2.912						
2000	2	22	0	0	2.662						
2000	2	23	0	0	2.582						
2000	2	24	0	0	2.502						
2000	2	25	0	0	3.092						
2000	2	26	0	0	3.272						
2000	2	27	0	0	3.272						
2000	2	28	0	0	3.862						
2000	2	29	0	0	5.472						
2000	3	1	0	0	6.442						
2000	3	2	0	0	6.442						
2000	3	3	0	0	6.302						
2000	3	4	0	0	8.102						
2000	3	5	0	0	6.872						
2000	3	6	0	0	6.302						
2000	3	7	0	0	5.892						
2000	3	8	0	0	5.632						
2000	3	9	0	0	6.162						
2000	3	10	0	0	6.732						
2000	3	11	0	0	6.442						
2000	3	12	0	0	6.162						
2000	3	13	0	0	5.762						
2000	3	14	0	0	5.502						
2000	3	15	0	0	6.442						
2000	3	16	0	0	6.162						
2000	3	17	0	0	6.302						
2000	3	18	0	0	7.022						
2000	3	19	0	0	7.472						
2000	3	20	0	0	6.872						
2000	3	21	0	0	6.582						
2000	3	22	0	0	6.032						
2000	3	23	0	0	5.502						
2000	3	24	0	0	5.002						
2000	3	25	0	0	4.542						
2000	3	26	0	0	4.202						
2000	3	27	0	0	3.682						
2000	3	28	0	0	3.782						
2000	3	29	0	0	4.202						
2000	3	30	0	0	4.202						
2000	3	31	0	0	4.202						
2000	4	1	0	0	3.898						
2000	4	2	0	0	3.798						
2000	4	3	0	0	3.688						
2000	4	4	0	0	3.688						
2000	4	5	0	0	3.398						
2000	4	6	0	0	2.938						
2000	4	7	0	0	2.758						
2000	4	8	0	0	2.438						
2000	4	9	0	0	2.438						
2000	4	10	0	0	2.358						
2000	4	11	0	0	2.138						
2000	4	12	0	0	1.998						
2000	4	13	0	0	1.928						
2000	4	14	0	0	1.998						
2000	4	15	0	0	1.858						
2000	4	16	0	0	1.788						
2000	4	17	0	0	1.698						
2000	4	18	0	0	1.608						
2000	4	19	0	0	1.998						
2000	4	20	0	0	2.138						
2000	4	21	0	0	1.858						
2000	4	22	0	0	1.788						
2000	4	23	0	0	1.608						
2000	4	24	0	0	1.608						
2000	4	25	0	0	1.438						
2000	4	26	0	0	1.368						
2000	4	27	0	0	1.368						
2000	4	28	0	0	1.368						
2000	4	29	0	0	1.288						
2000	4	30	0	0	1.158						
2000	5	1	0	0	1.658						
2000	5	2	0	0	1.568						
2000	5	3	0	0	1.328						
2000	5	4	0	0	1.248						
2000	5	5	0	0	1.118						
2000	5	6	0	0	1.058						
2000	5	7	0	0	1.058						
2000	5	8	0	0	1.058						
2000	5	9	0	0	0.938						
2000	5	10	0	0	0.838						
2000	5	11	0	0	0.738						
2000	5	12	0	0	0.738						
2000	5	13	0	0	0.638						
2000	5	14	0	0	0.568						
2000	5	15	0	0	0.568						
2000	5	16	0	0	0.568						
2000	5	17	0	0	0.508						
2000	5	18	0	0	0.568						
2000	5	19	0	0	0.508						
2000	5	20	0	0	0.738						
2000	5	21	0	0	0.998						
2000	5	22	0	0	0.938						
2000	5	23	0	0	0.888						
2000	5	24	0	0	0.838						
2000	5	25	0	0	0.738						
2000	5	26	0	0	0.838						
2000	5	27	0	0	0.738						
2000	5	28	0	0	0.638						
2000	5	29	0	0	0.638						
2000	5	30	0	0	0.638						
2000	5	31	0	0	0.638						
2000	6	1	0	0	0.41						
2000	6	2	0	0	0.29						
2000	6	3	0	0	0.29						
2000	6	4	0	0	0.29						
2000	6	5	0	0	0.35						
2000	6	6	0	0	0.58						
2000	6	7	0	0	0.68						
2000	6	8	0	0	0.48						
2000	6	9	0	0	0.41						
2000	6	10	0	0	0.35						
2000	6	11	0	0	0.25						
2000	6	12	0	0	0.25						
2000	6	13	0	0	0.25						
2000	6	14	0	0	0.25						
2000	6	15	0	0	0.29						
2000	6	16	0	0	0.29						
2000	6	17	0	0	0.29						
2000	6	18	0	0	0.29						
2000	6	19	0	0	0.25						
2000	6	20	0	0	0.25						
2000	6	21	0	0	0.25						
2000	6	22	0	0	0.21						
2000	6	23	0	0	0.21						
2000	6	24	0	0	0.21						
2000	6	25	0	0	0.21						
2000	6	26	0	0	0.25						
2000	6	27	0	0	0.29						
2000	6	28	0	0	0.29						
2000	6	29	0	0	0.25						
2000	6	30	0	0	0.25						
2000	7	1	0	0	0.255						
2000	7	2	0	0	0.215						
2000	7	3	0	0	0.215						
2000	7	4	0	0	0.295						
2000	7	5	0	0	0.685						
2000	7	6	0	0	0.735						
2000	7	7	0	0	0.415						
2000	7	8	0	0	0.355						
2000	7	9	0	0	0.355						
2000	7	10	0	0	0.415						
2000	7	11	0	0	0.415						
2000	7	12	0	0	0.355						
2000	7	13	0	0	0.355						
2000	7	14	0	0	0.415						
2000	7	15	0	0	0.355						
2000	7	16	0	0	0.355						
2000	7	17	0	0	0.355						
2000	7	18	0	0	0.355						
2000	7	19	0	0	0.355						
2000	7	20	0	0	0.355						
2000	7	21	0	0	0.355						
2000	7	22	0	0	0.355						
2000	7	23	0	0	0.355						
2000	7	24	0	0	0.355						
2000	7	25	0	0	0.355						
2000	7	26	0	0	0.415						
2000	7	27	0	0	0.355						
2000	7	28	0	0	0.355						
2000	7	29	0	0	0.415						
2000	7	30	0	0	0.415						
2000	7	31	0	0	0.415						
2000	8	1	0	0	0.355						
2000	8	2	0	0	0.355						
2000	8	3	0	0	0.295						
2000	8	4	0	0	0.295						
2000	8	5	0	0	0.415						
2000	8	6	0	0	0.295						
2000	8	7	0	0	0.255						
2000	8	8	0	0	0.215						
2000	8	9	0	0	0.185						
2000	8	10	0	0	0.185						
2000	8	11	0	0	0.215						
2000	8	12	0	0	0.215						
2000	8	13	0	0	0.215						
2000	8	14	0	0	0.165						
2000	8	15	0	0	0.165						
2000	8	16	0	0	0.215						
2000	8	17	0	0	0.185						
2000	8	18	0	0	0.165						
2000	8	19	0	0	0.215						
2000	8	20	0	0	0.185						
2000	8	21	0	0	0.485						
2000	8	22	0	0	0.485						
2000	8	23	0	0	0.355						
2000	8	24	0	0	0.255						
2000	8	25	0	0	0.215						
2000	8	26	0	0	0.215						
2000	8	27	0	0	0.165						
2000	8	28	0	0	0.165						
2000	8	29	0	0	0.185						
2000	8	30	0	0	0.185						
2000	8	31	0	0	0.185						
2000	9	1	0	0	0.185						
2000	9	2	0	0	0.185						
2000	9	3	0	0	0.295						
2000	9	4	0	0	0.355						
2000	9	5	0	0	0.295						
2000	9	6	0	0	0.295						
2000	9	7	0	0	0.355						
2000	9	8	0	0	0.415						
2000	9	9	0	0	0.415						
2000	9	10	0	0	0.355						
2000	9	11	0	0	0.295						
2000	9	12	0	0	0.295						
2000	9	13	0	0	0.295						
2000	9	14	0	0	0.255						
2000	9	15	0	0	0.255						
2000	9	16	0	0	0.255						
2000	9	17	0	0	0.255						
2000	9	18	0	0	0.255						
2000	9	19	0	0	0.255						
2000	9	20	0	0	0.255						
2000	9	21	0	0	0.255						
2000	9	22	0	0	0.255						
2000	9	23	0	0	0.295						
2000	9	24	0	0	0.295						
2000	9	25	0	0	0.295						
2000	9	26	0	0	0.255						
2000	9	27	0	0	0.255						
2000	9	28	0	0	0.255						
2000	9	29	0	0	0.255						
2000	9	30	0	0	0.215						
2000	10	1	0	0	0.215						
2000	10	2	0	0	0.215						
2000	10	3	0	0	0.255						
2000	10	4	0	0	0.255						
2000	10	5	0	0	0.255						
2000	10	6	0	0	0.255						
2000	10	7	0	0	0.415						
2000	10	8	0	0	0.415						
2000	10	9	0	0	0.415						
2000	10	10	0	0	0.415						
2000	10	11	0	0	0.415						
2000	10	12	0	0	0.355						
2000	10	13	0	0	0.355						
2000	10	14	0	0	0.295						
2000	10	15	0	0	0.215						
2000	10	16	0	0	0.255						
2000	10	17	0	0	0.415						
2000	10	18	0	0	0.485						
2000	10	19	0	0	0.295						
2000	10	20	0	0	0.295						
2000	10	21	0	0	0.295						
2000	10	22	0	0	0.295						
2000	10	23	0	0	0.255						
2000	10	24	0	0	0.255						
2000	10	25	0	0	0.355						
2000	10	26	0	0	0.295						
2000	10	27	0	0	0.355						
2000	10	28	0	0	0.585						
2000	10	29	0	0	0.735						
2000	10	30	0	0	0.685						
2000	10	31	0	0	0.415						
2000	11	1	0	0	0.324						
2000	11	2	0	0	0.324						
2000	11	3	0	0	0.324						
2000	11	4	0	0	0.394						
2000	11	5	0	0	0.354						
2000	11	6	0	0	0.394						
2000	11	7	0	0	0.434						
2000	11	8	0	0	0.434						
2000	11	9	0	0	0.394						
2000	11	10	0	0	0.394						
2000	11	11	0	0	0.394						
2000	11	12	0	0	0.394						
2000	11	13	0	0	0.484						
2000	11	14	0	0	0.484						
2000	11	15	0	0	0.524						
2000	11	16	0	0	0.484						
2000	11	17	0	0	0.524						
2000	11	18	0	0	0.524						
2000	11	19	0	0	0.484						
2000	11	20	0	0	0.484						
2000	11	21	0	0	0.434						
2000	11	22	0	0	0.434						
2000	11	23	0	0	0.484						
2000	11	24	0	0	0.484						
2000	11	25	0	0	0.484						
2000	11	26	0	0	0.484						
2000	11	27	0	0	0.524						
2000	11	28	0	0	0.564						
2000	11	29	0	0	0.524						
2000	11	30	0	0	0.524						
2000	12	1	0	0	0.49						
2000	12	2	0	0	0.49						
2000	12	3	0	0	0.49						
2000	12	4	0	0	0.49						
2000	12	5	0	0	0.49						
2000	12	6	0	0	0.53						
2000	12	7	0	0	0.49						
2000	12	8	0	0	0.49						
2000	12	9	0	0	0.49						
2000	12	10	0	0	0.45						
2000	12	11	0	0	0.53						
2000	12	12	0	0	0.82						
2000	12	13	0	0	0.69						
2000	12	14	0	0	0.58						
2000	12	15	0	0	0.45						
2000	12	16	0	0	0.53						
2000	12	17	0	0	0.63						
2000	12	18	0	0	0.63						
2000	12	19	0	0	0.63						
2000	12	20	0	0	0.58						
2000	12	21	0	0	0.53						
2000	12	22	0	0	0.36						
2000	12	23	0	0	0.36						
2000	12	24	0	0	0.49						
2000	12	25	0	0	0.63						
2000	12	26	0	0	0.63						
2000	12	27	0	0	0.63						
2000	12	28	0	0	0.63						
2000	12	29	0	0	0.53						
2000	12	30	0	0	0.45						
2000	12	31	0	0	0.49						
2001	1	1	0	0	0.47						
2001	1	2	0	0	0.64						
2001	1	3	0	0	0.6						
2001	1	4	0	0	0.69						
2001	1	5	0	0	1.01						
2001	1	6	0	0	4.09						
2001	1	7	0	0	6.29						
2001	1	8	0	0	4.89						
2001	1	9	0	0	2.82						
2001	1	10	0	0	2.35						
2001	1	11	0	0	1.75						
2001	1	12	0	0	1.59						
2001	1	13	0	0	1.37						
2001	1	14	0	0	1.09						
2001	1	15	0	0	1.09						
2001	1	16	0	0	0.93						
2001	1	17	0	0	0.6						
2001	1	18	0	0	0.6						
2001	1	19	0	0	0.69						
2001	1	20	0	0	0.74						
2001	1	21	0	0	0.74						
2001	1	22	0	0	0.74						
2001	1	23	0	0	0.87						
2001	1	24	0	0	1.27						
2001	1	25	0	0	2.24						
2001	1	26	0	0	1.84						
2001	1	27	0	0	1.67						
2001	1	28	0	0	1.47						
2001	1	29	0	0	1.47						
2001	1	30	0	0	1.37						
2001	1	31	0	0	1.09						
2001	2	1	0	0	1.04						
2001	2	2	0	0	0.96						
2001	2	3	0	0	0.96						
2001	2	4	0	0	1.04						
2001	2	5	0	0	1.12						
2001	2	6	0	0	2.49						
2001	2	7	0	0	5.04						
2001	2	8	0	0	5.04						
2001	2	9	0	0	4.12						
2001	2	10	0	0	3.4						
2001	2	11	0	0	2.98						
2001	2	12	0	0	2.61						
2001	2	13	0	0	2.27						
2001	2	14	0	0	2.06						
2001	2	15	0	0	1.96						
2001	2	16	0	0	1.7						
2001	2	17	0	0	1.7						
2001	2	18	0	0	1.62						
2001	2	19	0	0	1.5						
2001	2	20	0	0	1.12						
2001	2	21	0	0	1.12						
2001	2	22	0	0	1.04						
2001	2	23	0	0	1.3						
2001	2	24	0	0	1.04						
2001	2	25	0	0	0.9						
2001	2	26	0	0	1.04						
2001	2	27	0	0	0.9						
2001	2	28	0	0	0.9						
2001	3	1	0	0	1.03						
2001	3	2	0	0	0.95						
2001	3	3	0	0	0.89						
2001	3	4	0	0	0.82						
2001	3	5	0	0	0.82						
2001	3	6	0	0	0.82						
2001	3	7	0	0	0.82						
2001	3	8	0	0	0.82						
2001	3	9	0	0	1.11						
2001	3	10	0	0	1.61						
2001	3	11	0	0	1.39						
2001	3	12	0	0	1.29						
2001	3	13	0	0	1.61						
2001	3	14	0	0	1.61						
2001	3	15	0	0	1.49						
2001	3	16	0	0	1.49						
2001	3	17	0	0	1.49						
2001	3	18	0	0	1.86						
2001	3	19	0	0	2.26						
2001	3	20	0	0	2.37						
2001	3	21	0	0	2.15						
2001	3	22	0	0	2.26						
2001	3	23	0	0	2.72						
2001	3	24	0	0	4.91						
2001	3	25	0	0	5.4						
2001	3	26	0	0	5.03						
2001	3	27	0	0	4.67						
2001	3	28	0	0	4.45						
2001	3	29	0	0	4.33						
2001	3	30	0	0	6.31						
2001	3	31	0	0	8.05						
2001	4	1	0	0	8.864						
2001	4	2	0	0	8.084						
2001	4	3	0	0	6.774						
2001	4	4	0	0	5.834						
2001	4	5	0	0	5.214						
2001	4	6	0	0	4.744						
2001	4	7	0	0	4.854						
2001	4	8	0	0	4.404						
2001	4	9	0	0	4.024						
2001	4	10	0	0	3.424						
2001	4	11	0	0	3.154						
2001	4	12	0	0	2.904						
2001	4	13	0	0	2.664						
2001	4	14	0	0	2.554						
2001	4	15	0	0	2.444						
2001	4	16	0	0	2.444						
2001	4	17	0	0	2.444						
2001	4	18	0	0	2.044						
2001	4	19	0	0	1.954						
2001	4	20	0	0	1.874						
2001	4	21	0	0	1.954						
2001	4	22	0	0	1.874						
2001	4	23	0	0	1.874						
2001	4	24	0	0	1.674						
2001	4	25	0	0	1.574						
2001	4	26	0	0	1.794						
2001	4	27	0	0	1.874						
2001	4	28	0	0	1.674						
2001	4	29	0	0	1.674						
2001	4	30	0	0	1.574						
2001	5	1	0	0	1.444						
2001	5	2	0	0	1.444						
2001	5	3	0	0	1.264						
2001	5	4	0	0	1.264						
2001	5	5	0	0	1.104						
2001	5	6	0	0	1.184						
2001	5	7	0	0	1.344						
2001	5	8	0	0	1.344						
2001	5	9	0	0	1.264						
2001	5	10	0	0	1.184						
2001	5	11	0	0	1.104						
2001	5	12	0	0	0.974						
2001	5	13	0	0	0.974						
2001	5	14	0	0	0.914						
2001	5	15	0	0	0.864						
2001	5	16	0	0	0.864						
2001	5	17	0	0	0.774						
2001	5	18	0	0	0.774						
2001	5	19	0	0	0.774						
2001	5	20	0	0	0.734						
2001	5	21	0	0	0.684						
2001	5	22	0	0	0.644						
2001	5	23	0	0	0.644						
2001	5	24	0	0	0.644						
2001	5	25	0	0	0.574						
2001	5	26	0	0	0.574						
2001	5	27	0	0	0.574						
2001	5	28	0	0	0.574						
2001	5	29	0	0	0.574						
2001	5	30	0	0	0.574						
2001	5	31	0	0	0.604						
2001	6	1	0	0	0.402						
2001	6	2	0	0	0.402						
2001	6	3	0	0	0.402						
2001	6	4	0	0	0.512						
2001	6	5	0	0	0.512						
2001	6	6	0	0	0.432						
2001	6	7	0	0	0.432						
2001	6	8	0	0	0.512						
2001	6	9	0	0	0.472						
2001	6	10	0	0	0.472						
2001	6	11	0	0	0.472						
2001	6	12	0	0	0.432						
2001	6	13	0	0	0.432						
2001	6	14	0	0	0.432						
2001	6	15	0	0	0.472						
2001	6	16	0	0	0.432						
2001	6	17	0	0	0.432						
2001	6	18	0	0	0.432						
2001	6	19	0	0	0.512						
2001	6	20	0	0	0.432						
2001	6	21	0	0	0.402						
2001	6	22	0	0	0.402						
2001	6	23	0	0	0.432						
2001	6	24	0	0	0.432						
2001	6	25	0	0	0.402						
2001	6	26	0	0	0.372						
2001	6	27	0	0	0.402						
2001	6	28	0	0	0.562						
2001	6	29	0	0	0.602						
2001	6	30	0	0	0.472						
2001	7	1	0	0	0.352						
2001	7	2	0	0	0.442						
2001	7	3	0	0	0.392						
2001	7	4	0	0	0.392						
2001	7	5	0	0	0.352						
2001	7	6	0	0	0.312						
2001	7	7	0	0	0.352						
2001	7	8	0	0	1.472						
2001	7	9	0	0	1.912						
2001	7	10	0	0	2.232						
2001	7	11	0	0	1.472						
2001	7	12	0	0	0.892						
2001	7	13	0	0	0.752						
2001	7	14	0	0	0.812						
2001	7	15	0	0	0.752						
2001	7	16	0	0	1.472						
2001	7	17	0	0	2.232						
2001	7	18	0	0	1.472						
2001	7	19	0	0	1.052						
2001	7	20	0	0	0.892						
2001	7	21	0	0	0.812						
2001	7	22	0	0	0.682						
2001	7	23	0	0	0.622						
2001	7	24	0	0	0.522						
2001	7	25	0	0	0.442						
2001	7	26	0	0	0.442						
2001	7	27	0	0	0.392						
2001	7	28	0	0	0.442						
2001	7	29	0	0	0.352						
2001	7	30	0	0	0.352						
2001	7	31	0	0	0.312						
2001	8	1	0	0	0.266						
2001	8	2	0	0	0.226						
2001	8	3	0	0	0.226						
2001	8	4	0	0	0.356						
2001	8	5	0	0	0.436						
2001	8	6	0	0	0.396						
2001	8	7	0	0	0.306						
2001	8	8	0	0	0.306						
2001	8	9	0	0	0.266						
2001	8	10	0	0	0.266						
2001	8	11	0	0	0.266						
2001	8	12	0	0	0.226						
2001	8	13	0	0	0.266						
2001	8	14	0	0	0.266						
2001	8	15	0	0	0.266						
2001	8	16	0	0	0.196						
2001	8	17	0	0	0.166						
2001	8	18	0	0	0.166						
2001	8	19	0	0	0.136						
2001	8	20	0	0	0.136						
2001	8	21	0	0	0.136						
2001	8	22	0	0	0.136						
2001	8	23	0	0	0.136						
2001	8	24	0	0	0.136						
2001	8	25	0	0	0.116						
2001	8	26	0	0	0.226						
2001	8	27	0	0	0.596						
2001	8	28	0	0	0.436						
2001	8	29	0	0	0.356						
2001	8	30	0	0	0.226						
2001	8	31	0	0	0.196						
2001	9	1	0	0	0.186						
2001	9	2	0	0	0.186						
2001	9	3	0	0	0.186						
2001	9	4	0	0	0.186						
2001	9	5	0	0	0.286						
2001	9	6	0	0	0.376						
2001	9	7	0	0	0.326						
2001	9	8	0	0	0.376						
2001	9	9	0	0	0.416						
2001	9	10	0	0	0.456						
2001	9	11	0	0	0.616						
2001	9	12	0	0	0.616						
2001	9	13	0	0	0.556						
2001	9	14	0	0	0.616						
2001	9	15	0	0	0.686						
2001	9	16	0	0	0.556						
2001	9	17	0	0	0.556						
2001	9	18	0	0	0.506						
2001	9	19	0	0	0.456						
2001	9	20	0	0	0.456						
2001	9	21	0	0	0.686						
2001	9	22	0	0	0.686						
2001	9	23	0	0	0.616						
2001	9	24	0	0	0.506						
2001	9	25	0	0	0.456						
2001	9	26	0	0	0.376						
2001	9	27	0	0	0.416						
2001	9	28	0	0	0.416						
2001	9	29	0	0	0.416						
2001	9	30	0	0	0.456						
2001	10	1	0	0	0.681						
2001	10	2	0	0	0.681						
2001	10	3	0	0	0.791						
2001	10	4	0	0	1.081						
2001	10	5	0	0	1.001						
2001	10	6	0	0	0.921						
2001	10	7	0	0	0.921						
2001	10	8	0	0	0.921						
2001	10	9	0	0	0.791						
2001	10	10	0	0	0.791						
2001	10	11	0	0	0.731						
2001	10	12	0	0	0.681						
2001	10	13	0	0	0.731						
2001	10	14	0	0	0.681						
2001	10	15	0	0	0.631						
2001	10	16	0	0	0.631						
2001	10	17	0	0	0.791						
2001	10	18	0	0	0.681						
2001	10	19	0	0	0.551						
2001	10	20	0	0	0.551						
2001	10	21	0	0	0.631						
2001	10	22	0	0	0.631						
2001	10	23	0	0	0.631						
2001	10	24	0	0	0.631						
2001	10	25	0	0	0.681						
2001	10	26	0	0	0.681						
2001	10	27	0	0	0.681						
2001	10	28	0	0	0.631						
2001	10	29	0	0	0.631						
2001	10	30	0	0	0.551						
2001	10	31	0	0	0.591						
2001	11	1	0	0	0.64						
2001	11	2	0	0	0.68						
2001	11	3	0	0	0.64						
2001	11	4	0	0	0.6						
2001	11	5	0	0	0.6						
2001	11	6	0	0	0.6						
2001	11	7	0	0	0.64						
2001	11	8	0	0	0.73						
2001	11	9	0	0	0.91						
2001	11	10	0	0	0.78						
2001	11	11	0	0	0.55						
2001	11	12	0	0	0.55						
2001	11	13	0	0	0.6						
2001	11	14	0	0	0.64						
2001	11	15	0	0	0.6						
2001	11	16	0	0	0.55						
2001	11	17	0	0	0.51						
2001	11	18	0	0	0.51						
2001	11	19	0	0	0.51						
2001	11	20	0	0	0.51						
2001	11	21	0	0	0.47						
2001	11	22	0	0	0.51						
2001	11	23	0	0	0.51						
2001	11	24	0	0	0.64						
2001	11	25	0	0	0.64						
2001	11	26	0	0	0.64						
2001	11	27	0	0	0.73						
2001	11	28	0	0	0.78						
2001	11	29	0	0	0.84						
2001	11	30	0	0	0.84						
2001	12	1	0	0	0.978						
2001	12	2	0	0	1.118						
2001	12	3	0	0	1.278						
2001	12	4	0	0	1.198						
2001	12	5	0	0	1.278						
2001	12	6	0	0	2.038						
2001	12	7	0	0	4.088						
2001	12	8	0	0	2.808						
2001	12	9	0	0	2.238						
2001	12	10	0	0	1.948						
2001	12	11	0	0	1.778						
2001	12	12	0	0	1.858						
2001	12	13	0	0	2.038						
2001	12	14	0	0	1.698						
2001	12	15	0	0	1.578						
2001	12	16	0	0	1.478						
2001	12	17	0	0	1.278						
2001	12	18	0	0	1.198						
2001	12	19	0	0	1.038						
2001	12	20	0	0	1.278						
2001	12	21	0	0	0.978						
2001	12	22	0	0	1.118						
2001	12	23	0	0	1.038						
2001	12	24	0	0	0.798						
2001	12	25	0	0	1.118						
2001	12	26	0	0	1.478						
2001	12	27	0	0	1.118						
2001	12	28	0	0	1.038						
2001	12	29	0	0	1.278						
2001	12	30	0	0	1.698						
2001	12	31	0	0	1.378						
2002	1	1	0	0	1.196						
2002	1	2	0	0	1.376						
2002	1	3	0	0	1.116						
2002	1	4	0	0	1.116						
2002	1	5	0	0	1.116						
2002	1	6	0	0	1.196						
2002	1	7	0	0	1.276						
2002	1	8	0	0	1.696						
2002	1	9	0	0	1.376						
2002	1	10	0	0	1.196						
2002	1	11	0	0	1.036						
2002	1	12	0	0	1.116						
2002	1	13	0	0	1.036						
2002	1	14	0	0	0.906						
2002	1	15	0	0	0.796						
2002	1	16	0	0	0.796						
2002	1	17	0	0	0.796						
2002	1	18	0	0	0.796						
2002	1	19	0	0	0.796						
2002	1	20	0	0	0.796						
2002	1	21	0	0	2.136						
2002	1	22	0	0	8.296						
2002	1	23	0	0	8.446						
2002	1	24	0	0	8.606						
2002	1	25	0	0	9.426						
2002	1	26	0	0	7.986						
2002	1	27	0	0	10.276						
2002	1	28	0	0	17.336						
2002	1	29	0	0	13.636						
2002	1	30	0	0	9.936						
2002	1	31	0	0	7.386						
2002	2	1	0	0	6.076						
2002	2	2	0	0	5.196						
2002	2	3	0	0	4.496						
2002	2	4	0	0	3.696						
2002	2	5	0	0	3.136						
2002	2	6	0	0	3.136						
2002	2	7	0	0	3.006						
2002	2	8	0	0	2.886						
2002	2	9	0	0	2.766						
2002	2	10	0	0	3.696						
2002	2	11	0	0	3.276						
2002	2	12	0	0	4.836						
2002	2	13	0	0	5.946						
2002	2	14	0	0	5.316						
2002	2	15	0	0	4.726						
2002	2	16	0	0	4.166						
2002	2	17	0	0	3.696						
2002	2	18	0	0	3.406						
2002	2	19	0	0	3.276						
2002	2	20	0	0	4.726						
2002	2	21	0	0	7.316						
2002	2	22	0	0	6.206						
2002	2	23	0	0	6.206						
2002	2	24	0	0	5.946						
2002	2	25	0	0	5.076						
2002	2	26	0	0	7.036						
2002	2	27	0	0	19.116						
2002	2	28	0	0	20.616						
2002	3	1	0	0	13.762						
2002	3	2	0	0	9.862						
2002	3	3	0	0	7.612						
2002	3	4	0	0	6.462						
2002	3	5	0	0	5.282						
2002	3	6	0	0	4.802						
2002	3	7	0	0	4.682						
2002	3	8	0	0	4.462						
2002	3	9	0	0	3.542						
2002	3	10	0	0	3.122						
2002	3	11	0	0	2.982						
2002	3	12	0	0	2.732						
2002	3	13	0	0	2.612						
2002	3	14	0	0	2.982						
2002	3	15	0	0	3.252						
2002	3	16	0	0	2.852						
2002	3	17	0	0	3.122						
2002	3	18	0	0	2.982						
2002	3	19	0	0	4.572						
2002	3	20	0	0	5.412						
2002	3	21	0	0	5.412						
2002	3	22	0	0	5.042						
2002	3	23	0	0	4.462						
2002	3	24	0	0	4.012						
2002	3	25	0	0	3.402						
2002	3	26	0	0	3.122						
2002	3	27	0	0	2.852						
2002	3	28	0	0	2.612						
2002	3	29	0	0	2.492						
2002	3	30	0	0	2.272						
2002	3	31	0	0	2.162						
2002	4	1	0	0	2.065						
2002	4	2	0	0	1.965						
2002	4	3	0	0	1.785						
2002	4	4	0	0	1.625						
2002	4	5	0	0	1.405						
2002	4	6	0	0	1.405						
2002	4	7	0	0	1.405						
2002	4	8	0	0	1.305						
